place_id,author_name,language,original_language,rating,relative_time_description,text,time,translated,food,service,atmosphere
ChIJ76RFv3HNHkcROrbiued6RdU,Olli Stasevi,en,en,5,4 months ago,"One of the best Asian cuisine establishments in the center of the old town. A large selection of dishes, from cold and hot snacks. Up to full-fledged hot dishes. My love is spring rolls with shrimp. I have eaten them in more than 10 places in Warsaw, and I want to say that they are the best here! Attentive and courteous waiters. And of course the atmosphere. Asian vibe in a modern context!",1718018331,False,Positive,Positive,Positive
ChIJ76RFv3HNHkcROrbiued6RdU,Anna,en,en,5,2 months ago,"I stayed at the hotel next door, so learned of this restaurant by chance. I must say, the pho beef tasted authentic (northern style pho) and the beef itself was so tender and juicy. It’s probably one of the best phos I’ve had in a while. Almost forgot to mention the summer rolls. They were so fresh and light, a perfect appetiser!",1722695721,False,Positive,Positive,Positive
ChIJ76RFv3HNHkcROrbiued6RdU,Cristian Mapa,en,en,5,2 months ago,"We randomly picked this restaurant while my friend and i were choosing a restaurant to eat for dinner. And surprisingly, it did not disappoint considering we are asians. 🙊 we ordered a plate for appetizers with dumplings, spring rolls, tempura, fried squid and it was really good 🤤 we also ordered the pad thai and korean bbq bulgogi for the main dish and those did not disappoint. They were good too. Except for the kimchi, too sour and salty for me. But overall, it was really a good restaurant. The ambiance is really nice (both inside and outside - though we were seated outside) and the staff were friendly and accommodating too. Will visit this again when i visit Poland.",1723061891,False,Positive,Positive,Positive
ChIJ76RFv3HNHkcROrbiued6RdU,Kristina Östman,en,en,5,2 months ago,"Great place with great food. I had Pho soup with chicken, which had a great flavor and plenty of good. Also tried Vietnamese spring roll.

The service was excellent and friendly. All of them spoke English, and menus are in English as well.",1722715681,False,Positive,Positive,None
ChIJ76RFv3HNHkcROrbiued6RdU,Sepideh Sepehri,en,en,5,7 months ago,"I had their vegetarian soup and apple tea, and honestly, they were some of the best I've ever had! The soup had such an amazing taste that it's now one of my favorite recipes. Plus, the staff were really friendly, which made the experience even better. 100% recommended 💯",1711465500,False,Positive,Positive,Positive
ChIJ2X3Sqe7MHkcRA8bKf48xRgU,Ангеліна Науменко,en,en,5,a week ago,"The restaurant provides a truly delightful atmosphere that immediately sets a welcoming tone. The live music adds a vibrant and engaging element to the dining experience, creating a perfect ambiance. Additionally, the service was exceptional, with the waiter being highly attentive and courteous, ensuring that every need was met without delay. The attention to detail, from the decor to the service, made the entire experience feel personalized and enjoyable. I would highly recommend this establishment for anyone seeking both great food and a memorable, relaxed dining environment",1729514243,False,Positive,Positive,Positive
ChIJ2X3Sqe7MHkcRA8bKf48xRgU,Matthew Santos,en,en,5,a month ago,"I've been here twice and I think it's my favourite restaurant in Warsaw. It's better than the Michelin Guide restaurants I've tried in the city. The service (friendly and witty), quality of food (the duck is a must-try) and atmosphere (live music) are excellent. Strongly recommend reserving in advance, I've tried walk-ins twice and was turned away due to the lack of available space.",1727333492,False,Positive,Positive,Positive
ChIJ2X3Sqe7MHkcRA8bKf48xRgU,Effrosyni Mak,en,en,5,a month ago,"It's the 2nd time I visited this restaurant and every time I visit Warsaw I will go there. It's an amazing place with great food. Especially If you are meat lover, you will have the best meat in town, very well cooked. The atmosphere is really delicate and although it's a small restaurant you feel very cozy inside. Try to make a reservation before you go. I definitely recommend this place either for lunch or dinner.",1725433415,False,Positive,Positive,Positive
ChIJ2X3Sqe7MHkcRA8bKf48xRgU,Oli Yorke,en,en,5,2 months ago,"Honestly, the best restaurant we ate at while we staying in Warsaw.

The staff were cheeky, polite and knew exactly what they were doing.

Ended up the first time having a 3 course meal when we initially popped in to grab a late night bite.

The best Pavlova I have ever tasted and the rye soup was outstanding! Also, they made a fantastic Amaretti Sour that wasn’t on the menu for me. We will be returning!",1722962300,False,Positive,Positive,Positive
ChIJ2X3Sqe7MHkcRA8bKf48xRgU,James Barrett,en,en,5,3 weeks ago,"Top notch food, drinks, dessert, and nice atmosphere. Live violin was nice. Bart and Agnieszka were great, both very accommodating. Have come three times this last week and coming back tomorrow. Go check it out; you won’t be disappointed.",1728505803,False,Positive,Positive,Positive
ChIJIVQsn5HNHkcRK9J-hS5mhSM,Bhavika Dalvi,en,en,5,2 weeks ago,"At Dreamland the dishes were flavorful and well-prepared, with highlights being the crispy texture of the Chicken 65 and prawns, along with the rich, tender lamb in both the biryani and curry. A great Indian food experience!",1729020811,False,Positive,None,None
ChIJIVQsn5HNHkcRK9J-hS5mhSM,Tadeusz Godlewski,en,en,5,4 months ago,"So far it’s the best tasting Indian restaurant that I’ve been to in Warsaw! And I’ve been to a a lot of them, the first time I came I had the Kadahi curry and the second time I had the Madras curry, both of which were absolutely delicious. I can see why it is highly rated and I highly recommend you check it out! Plus their lassi’s are delicious!",1718383446,False,Positive,Positive,None
ChIJIVQsn5HNHkcRK9J-hS5mhSM,Priya Lakshman,en,en,4,a week ago,"Dreamland Indian restaurant offers a good dining experience with a variety of traditional dishes. The menu is extensive, with options ranging from mild curries to spicier choices, catering to different taste preferences. The food is generally flavorful, although some dishes could be more consistent in seasoning. The ambiance is warm and inviting, with decor that reflects Indian culture. The staff is friendly and attentive, although service can be a bit slow during peak hours. Vegetarian options are available, making it inclusive for all diners. Overall, this restaurant is a solid choice for enjoying Indian cuisine, even if there are minor areas for improvement.",1729432849,False,Positive,Positive,None
ChIJIVQsn5HNHkcRK9J-hS5mhSM,SUDHEER SIRGIRI,en,en,1,a week ago,"I ordered here soup and Briyani, first they they served soup it was nice and tasty I enjoyed it,
Then they gave Briyani when I started eating I was feeling very salty I tried to eat slowly after that I started getting headache I left it and went to pay the bill at counter,
There was a guy I told him about the Briyani then he was trying to bribe me for 10 zl, I told him I will pay you full this is not I am expecting from you, and then he was talking sarcastically and arguing with me, and he was so arrogant I felt very bad, first you do the mistake and you behave like this with the customer ?

Yes mistake can happen with anyone we all humans I was just expecting a short and sweet sorry that’s it nothing else if he would have told this there I wouldn’t have written this review,

I am not taking anything on ego here you are not my family members or my boss to take you guys on ego.
If you have done something by mistake just apologise them don’t bribe them or argue with them",1729347315,False,Negative,Negative,None
ChIJIVQsn5HNHkcRK9J-hS5mhSM,Toby,en,en,5,2 months ago,"Wasn't busy at all, food came quickly and waitress was kind and informative.
I ordered a daal taadka with rice and asked for extra spicy- I was not disappointed. Delicious food with a lot of flavour.",1723560158,False,Positive,None,None
ChIJVweRcj8zGUcR268h8LCvnQM,Babar Hussain,en,en,5,a month ago,I was with my family for lunch really very nice and calm place the food was very tasty 😋 and pizza was also good frisr we were sit inside the restaurant and after for tea we visit out nice clean place fir family and groups chef is highly performing good.,1725909135,False,Positive,Positive,Positive
ChIJVweRcj8zGUcR268h8LCvnQM,Saurabh Gilitwala,en,en,5,a year ago,Amazing feat! The food is authentic! ❤️must visit ! Proper place to host private events and the host is just super❤️,1686424772,False,Positive,Positive,Positive
ChIJVweRcj8zGUcR268h8LCvnQM,harish lalwani,en,en,5,4 months ago,Great ambiance..super service and authentic food … owner is a great host and takes care of all details .. keep it up 👍,1717952373,False,Positive,Positive,Positive
ChIJVweRcj8zGUcR268h8LCvnQM,chappencyo,en,en,5,a month ago,"Cool place, with very nice service ( maybe because it's not Polish or Ukrainian).",1727242122,False,None,Positive,Positive
ChIJVweRcj8zGUcR268h8LCvnQM,Mukesh Lalwani,en,en,5,a year ago,"Huge Indian Restaurant
Very big sitting and summer garden
Good Food.. must try garlic chilli Naan, Prawns, spicy Chicken chefs specialty and vegan 🌱 tofu and mancurian 😄",1669457901,False,Positive,None,Positive
ChIJTf0dJOfDD0cRak4BthYBshs,Venkat Raman Pandey,en,en,5,4 months ago,We were amazed by the food and overall experience. We were looking for something other than polish to try and came across this place. The taste and quality of food was exceptional. There was a wait even though we went earlier but was worth it. Reservation is a must if you’re going in a group. The taste was fresh and balanced. well priced for quality and quantity. Cozy atmosphere indoors and outdoor. A must if you want to try something different.,1717391072,False,Positive,Positive,Positive
ChIJTf0dJOfDD0cRak4BthYBshs,Filip Podlipný,en,en,5,3 months ago,"Excellent Georgian cuisine, a must try! The service was good but I needed to ask twice for a beer. But you can't be surprised when the restaurant is full haha",1720372669,False,Positive,Positive,None
ChIJTf0dJOfDD0cRak4BthYBshs,Nova Liao,en,en,5,2 months ago,"Great service and tasty food. The waitress speaks excellent English, highly recommended.",1722879426,False,Positive,Positive,None
ChIJTf0dJOfDD0cRak4BthYBshs,Oisin Meredith,en,en,5,3 months ago,"Georgian food is fantastic, you should really consider this for dinner if you’ve not tried Georgian before 🤤",1721574033,False,Positive,None,None
ChIJTf0dJOfDD0cRak4BthYBshs,Tetiana,en,en,5,4 months ago,Small cozy restaurant.  The order was taken quickly and the food was brought quickly.  Beautiful serving dishes and very tasty food.,1718572948,False,Positive,Positive,Positive
ChIJP3hzYabrD0cRbJFTV9mktW4,Zoltán Sághy,en,en,5,2 years ago,"Great people, they cooked for us for a whole week. Very satisfied, thank you Puckkachefs!",1650639715,False,Positive,Positive,Positive
ChIJP3hzYabrD0cRbJFTV9mktW4,Marcin Szczurowski,en,en,5,2 years ago,Stop WAR Free Ukraine,1646127569,False,None,None,None
