place_id,author_name,language,original_language,rating,relative_time_description,text,time,translated
ChIJT6wQdO3MHkcRD3T1FPQUvEY,Sabur Shah,en,en,5,10 months ago,"Katmandu Restaurant has become my go-to spot with its amazing traditional Tali Buffy. I've visited 3-4 times, and each experience has been exceptional. The dish is not only delicious but also reasonably priced at just 32 PLN per Tali. The welcoming ambiance adds to the overall enjoyment. A definite five-star gem for anyone craving authentic flavors!",1702162489,False
ChIJT6wQdO3MHkcRD3T1FPQUvEY,Viktor Witkowski,en,en,5,2 years ago,"I was excited when I read reviews about this place. It reminded me of some of the “hole-in-the-wall” places in NYC or New Jersey: an unassuming, unpretentious place that has outstanding food.

I ordered the Nepali Thali meal set (chicken) which gives you several smaller plates so you get to try a range of dishes. Everything was delicious, spicy (but not super spicy), lots of flavor, a great dal, delicious bread with a nice char and one small serving of a Nepali dessert, similar to a soaked sponge cake or orange cake. What a treat!

Also the staff and owners were lovely, warm and welcoming.",1665160950,False
ChIJn_SqFfHMHkcRvCS15FjHJkQ,Kaltham Kenaid,en,en,1,7 years ago,It's all about service. We entered the cafe and had to wait to be seated but they saw that we are wearing hijab they flat out refused to seat us. It was busy butusually cafes give us a waiting period. Really rude. We usually get better response. Really disappointed as I have heard good things about it.,1499591352,False
ChIJn_SqFfHMHkcRvCS15FjHJkQ,Texas Joe's,en,en,5,5 years ago,Top joint. Tasty food. Great service. The chicken was incredible,1571855453,False
ChIJn_SqFfHMHkcRvCS15FjHJkQ,Damian Nowak,en-US,pl,1,6 years ago,"There are Germans and cockroaches in the pub, and my friend saw that there were also mice.
It's disgusting and terrible to me... how could something like this be allowed to happen? I reported it and the SANEPID will take care of it. ;/",1517694472,True
ChIJn_SqFfHMHkcRvCS15FjHJkQ,Agata Niedźwiadek,en-US,pl,5,6 years ago,"I love the atmosphere of this place, the super smiling and helpful staff and the delicious food - I especially love healthy breakfast options like oatmeal and smoothies! + I always leave with at least one bagel from the store, because they are delicious!",1511179200,True
ChIJn_SqFfHMHkcRvCS15FjHJkQ,Adam Bronisz,en-US,pl,3,5 years ago,There is not a single rat within a 1km radius,1570454135,True
ChIJ2X3Sqe7MHkcRA8bKf48xRgU,Ангеліна Науменко,en,en,5,a week ago,"The restaurant provides a truly delightful atmosphere that immediately sets a welcoming tone. The live music adds a vibrant and engaging element to the dining experience, creating a perfect ambiance. Additionally, the service was exceptional, with the waiter being highly attentive and courteous, ensuring that every need was met without delay. The attention to detail, from the decor to the service, made the entire experience feel personalized and enjoyable. I would highly recommend this establishment for anyone seeking both great food and a memorable, relaxed dining environment",1729514243,False
ChIJ2X3Sqe7MHkcRA8bKf48xRgU,Matthew Santos,en,en,5,a month ago,"I've been here twice and I think it's my favourite restaurant in Warsaw. It's better than the Michelin Guide restaurants I've tried in the city. The service (friendly and witty), quality of food (the duck is a must-try) and atmosphere (live music) are excellent. Strongly recommend reserving in advance, I've tried walk-ins twice and was turned away due to the lack of available space.",1727333492,False
ChIJ2X3Sqe7MHkcRA8bKf48xRgU,Effrosyni Mak,en,en,5,a month ago,"It's the 2nd time I visited this restaurant and every time I visit Warsaw I will go there. It's an amazing place with great food. Especially If you are meat lover, you will have the best meat in town, very well cooked. The atmosphere is really delicate and although it's a small restaurant you feel very cozy inside. Try to make a reservation before you go. I definitely recommend this place either for lunch or dinner.",1725433415,False
ChIJ2X3Sqe7MHkcRA8bKf48xRgU,Oli Yorke,en,en,5,2 months ago,"Honestly, the best restaurant we ate at while we staying in Warsaw.

The staff were cheeky, polite and knew exactly what they were doing.

Ended up the first time having a 3 course meal when we initially popped in to grab a late night bite.

The best Pavlova I have ever tasted and the rye soup was outstanding! Also, they made a fantastic Amaretti Sour that wasn’t on the menu for me. We will be returning!",1722962300,False
ChIJ2X3Sqe7MHkcRA8bKf48xRgU,James Barrett,en,en,5,2 weeks ago,"Top notch food, drinks, dessert, and nice atmosphere. Live violin was nice. Bart and Agnieszka were great, both very accommodating. Have come three times this last week and coming back tomorrow. Go check it out; you won’t be disappointed.",1728505803,False
ChIJBb9Yl_PMHkcRG6VERZb_ky8,Haitham Eltawiel,en,en,4,9 months ago,"Amazing Turkish restaurant with many branches
Good location in the center of warsaw
Very kind and amazing staff
Great Kebab and delicious
All food items are always fresh, got and delicious
This branch has also different types of Turkish sweet items and the wonderful Turkish tea 😁
Prices are affordable
I visited this branch 3 times till now in this week 😁 and I will visit more and more 😂",1706695044,False
ChIJBb9Yl_PMHkcRG6VERZb_ky8,Mustafa Çalı,en,en,2,4 months ago,The quality of meat is not good. It is tasteless without sauce. And they don’t use pistachios for baklava it has peas and spinach.,1719678596,False
ChIJBb9Yl_PMHkcRG6VERZb_ky8,Ree Nep,en,en,1,4 months ago,They serve cold kebab full of oil when I said them the worker said me it’s a sauce,1717385860,False
ChIJBb9Yl_PMHkcRG6VERZb_ky8,Tarek Salameh,en,en,5,2 years ago,"One of the best sandwitches Of Kebab in Warsaw..
Great service
Great food
Spicy orders are mostly recommended.
I would recommend it for after party quick bites.
Its opened 24/7 and has fresh food all time long.
Photos attached",1655243240,False
ChIJBb9Yl_PMHkcRG6VERZb_ky8,panagiotis dioilis,en,en,4,10 months ago,"It is an economical solution for late night , basically especially if it is Sunday but on other days it is the only one that is open late , don't expect anything exceptional from the food is just an ok , the service is good although I suggest you take it as a takeaway and eat it outside or somewhere else as a shop inside is not nice .",1703165766,False
ChIJoToG_fTMHkcRvnEOTBVeaVw,Gerald Tomyn,en,en,5,3 months ago,"This hotel is a welcome sight when staying in Warsaw. The rooms are big and comfortable. Rooms are air conditioned also. The shower is big and the water is hot. The breakfast is very good. Service is efficient.

One small complaint about the shower: there is no door, so the water gets out onto the floor of the bathroom. Also no shelf inside the shower itself so nowhere to put things.

Overall this is the best hotel I've stayed at in Poland.",1720940721,False
ChIJoToG_fTMHkcRvnEOTBVeaVw,Richard Wilson,en,en,5,a month ago,"I spent two nights here with my partner. The room that we were allocated was massive, with a separate living area, bedroom, bathroom/toilet, and another separate toilet. The beds were comfortable, and although there was no air-conditioning, the room temperature could be easily varied by opening the various windows in a slanted position.

Our room rate was very reasonable and included breakfast, which had a wide variety of cooked and cold dishes.

The hotel itself is well positioned in relation to public transport and the old town. I only had two minor niggles, the first being the shower, which sat over a bathtub with a curtain. It was impossible to stand up and shower because of the positioning of the head. Second, there was a large amount of roadwork activity outside, and the workmen started before 6 a.m.

Despite these niggles, I would still highly recommend this hotel for its value for money and location.",1727428127,False
ChIJoToG_fTMHkcRvnEOTBVeaVw,Tobias Stormly,en,en,2,2 months ago,"Good location.
They were shot ng a movie while we where there and there was road works which was annoying.
The toilets in the rooms are good, and the hotel bar is also good.
But the bedrooms are very old and needs renovation, also the elevator was slow and often congested due to the lack of there only being one.",1723203750,False
ChIJoToG_fTMHkcRvnEOTBVeaVw,Ovidiu Voicu,en,en,2,3 months ago,"The location is saving this place. Otherwise, it is just an old, tired hotel that needs urgent refurbishment.

I stayed for three nights, in a single room, on a business trip.

Everything was old: furniture, carpets, towels, sheets. The towels and sheets were clean, but the rooms and hallway were not so.

My windows were on the back side, towards the old and very noisy heating/cooling engine.

The bad was very small. Inevitably, the mattress was old and uncomfortable.

The breakfast was poor. Despite the relative variety, the products looked and felt like the cheapest option was selected.

I wouldn't stay here again.",1721938162,False
ChIJoToG_fTMHkcRvnEOTBVeaVw,Irina Bosin,en,en,4,3 months ago,"Certainly! Here's the updated review:

---

The hotel's location is excellent, and the rooms are spacious. However, there is an unmistakable smell of old age throughout the premises. The immigrant staff members are polite and accommodating, but the Polish staff are not. You will experience a lot of negativity if you don't speak Polish, even if you know four other languages. Also, make sure to bring your own shampoo and other toiletries, as they are not provided.",1719912944,False
ChIJCR9CICHNHkcRkKytcW4jYl8,楊儒,en,en,5,3 weeks ago,"I would like to admire the staff receptionist “Marta “
She is amazing employee! She did 6 things in3 minutes so efficient! Totally Asian style ~ so quick and efficient!  She always keep smile ~ I think it is nice to have these nice employee
Very good room and amazing breakfast
Service is nice :)",1727970053,False
ChIJCR9CICHNHkcRkKytcW4jYl8,Edvaldo Neto,en,en,5,a month ago,"5 stars for a 5 stars hotel. Best vacation ever in Warsaw. They did everything to please me and my family. Once back in Warsaw, definetely I will stay here. Great bed, great pool, great breakfast, great staff. I could keep going... Thank you for this GREAT experience!",1726429084,False
